alias,BirAHeh2Ssh1_+CHX_7minBiotin_input,BirAHeh2Ssh1_+CHX_7minBiotin_pulldown,BirAHeh2Ssh1_+CHX_7minBiotin_replicate_input,BirAHeh2Ssh1_+CHX_7minBiotin_replicate_pulldown,BirA_+CHX_2minBiotin_input,BirA_+CHX_2minBiotin_pulldown,BirAmVenusSsh1_+CHX_2minBiotin_input,BirAmVenusSsh1_+CHX_2minBiotin_pulldown,BirAmVenusUbc6_+CHX_2minBiotin_input,BirAmVenusUbc6_+CHX_2minBiotin_pulldown,BirAmVenusUbc6_+CHX_7minBiotin_input,BirAmVenusUbc6_+CHX_7minBiotin_pulldown,BirAmVenusUbc6_sec66delta__+CHX_2minBiotin_input,BirAmVenusUbc6_sec66delta__+CHX_2minBiotin_pulldown,sec63mVenusBirA_+CHX_7minBiotin_input,sec63mVenusBirA_+CHX_7minBiotin_pulldown,sec63mVenusBirA_+CHX_7minBiotin_replicate_input,sec63mVenusBirA_+CHX_7minBiotin_replicate_pulldown,sec63mVenusBirA_-CHX_1minBiotin_input,sec63mVenusBirA_-CHX_1minBiotin_pulldown,sec63mVenusBirA_-CHX_3minBiotin_input,sec63mVenusBirA_-CHX_3minBiotin_pulldown,sec63mVenusBirA_-CHX_5minBiotin_input,sec63mVenusBirA_-CHX_5minBiotin_pulldown,sec63mVenusBirA_-CHX_7minBiotin_input,sec63mVenusBirA_-CHX_7minBiotin_pulldown,sec63mVenusBirA_sec65-1_25C_+CHX_2minBiotin_input,sec63mVenusBirA_sec65-1_25C_+CHX_2minBiotin_pulldown,sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_input,sec63mVenusBirA_sec65-1_30min37C_+CHX_2minBiotin_pulldown,systematic_name,description,short_description
PLB1,76.158988145,431.530299752,113.420434031,597.778228266,64.5222515809,64.8309612224,62.0481094415,195.808195606,63.3614674648,419.222534755,77.1423261781,491.028716475,102.803329849,191.528770663,62.3861635397,246.418825633,83.6116058589,332.136774814,64.3636703734,294.980181917,80.5573237151,202.487542175,64.4441924688,128.987216715,59.8302040079,94.5116525383,90.910016746,517.29655529,165.042771475,738.144301087,YMR008C,"Phospholipase B (lysophospholipase) involved in lipid metabolism; required for efficient acyl chain remodeling of newly synthesized phosphatidylethanolamine-derived phosphatidylcholine; required for deacylation of phosphatidylcholine and phosphatidylethanolamine but not phosphatidylinositol; PLB1 has a paralog, PLB3, that arose from the whole genome duplication",Phospholipase B (lysophospholipase) invo...
FMS1,15.6205963444,6.26974200235,25.4594654564,12.1182879098,10.4137136158,10.3995836213,13.0737252598,10.4781354376,12.3171369308,6.03005066221,12.8327912952,5.54814781244,27.4653614214,14.7881337456,11.6238712434,6.46992404425,13.2794238628,7.16536578389,13.3102490289,8.27174928644,13.2411649767,10.2419502761,11.8100082741,9.24889879657,10.5522618922,8.35905740478,15.1297053958,8.56338011535,39.9612280314,21.5239665352,YMR020W,"Polyamine oxidase; converts spermine to spermidine, which is required for the essential hypusination modification of translation factor eIF-5A; also involved in pantothenic acid biosynthesis",Polyamine oxidase; converts spermine to ...
HOF1,21.7435740002,7.14360358744,26.2744517241,12.3004707969,16.3910770808,17.8959792808,19.8968451071,13.5960318643,18.4358489512,8.49230993651,21.0723161263,9.16360749802,21.2067334268,11.7577448692,19.2644667631,13.8080535304,21.2781976332,15.2418823835,18.4347739169,10.3468937821,16.6417414249,13.2484429222,15.3006185548,13.5961006328,17.246537701,15.9855024112,16.1575499222,8.3418487291,18.811156743,10.2517350152,YMR032W,"SH3 domain-containing protein required for cytokinesis; localized to bud neck; phosphorylated by Dbf2p; regulates actomyosin ring dynamics and septin localization; interacts with the formins, Bni1p and Bnr1p, and with Cyk3p, Vrp1p, and Bni5p",SH3 domain-containing protein required f...
MCM1,81.3730809472,31.3581761691,86.960844303,38.0797164106,77.763117885,83.0707816512,72.7433345513,52.2382806062,78.5592712324,29.627853406,84.2536769299,43.7166675354,65.0428856485,33.118126135,77.3269278144,51.5038947063,81.3631846984,59.0307359084,61.3446900636,54.207537798,58.6034132013,44.8072129191,64.15066653,60.848196031,60.9594845161,60.7841541869,76.051665618,38.4693105877,94.4371371924,55.240937891,YMR043W,Transcription factor; involved in cell-type-specific transcription and pheromone response; plays a central role in the formation of both repressor and activator complexes; relocalizes to the cytosol in response to hypoxia,Transcription factor; involved in cell-t...
SAM37,27.2727384343,10.2071274676,31.6768541749,12.5832591935,23.8174811272,20.6401423509,29.0364139856,21.3110981449,23.5831685405,12.7712878133,25.6103045135,11.7453242369,30.8775331212,17.0027766101,25.8037565133,17.4241287563,24.5576387816,17.8957839013,25.2073183342,21.0852240308,24.9246736305,20.4681826279,23.2915106006,18.6165453169,26.8194803078,21.4058662485,23.7549678846,12.6892193478,37.7717138256,24.7692552581,YMR060C,Component of the Sorting and Assembly Machinery (SAM) complex; the SAM (or TOB) complex is located in the mitochondrial outer membrane; binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; contributes to SAM complex stability,Component of the Sorting and Assembly Ma...
ABF2,337.707194693,73.5560754677,418.10172976,173.474997141,288.561957648,300.817673565,321.5867391,201.129791526,288.305960581,120.414625241,327.448860863,168.723965856,388.453961228,167.055424018,348.081902159,230.094573399,325.193178791,232.6174482,340.187549106,375.755155852,316.817023737,335.650375984,337.396694134,351.358418118,350.488735371,363.80543816,315.132627752,142.943894591,341.644353018,194.533479023,YMR072W,"Mitochondrial DNA-binding protein; involved in mitochondrial DNA replication and recombination, member of HMG1 DNA-binding protein family; activity may be regulated by protein kinase A phosphorylation; ABF2 has a paralog, IXR1, that arose from the whole genome duplication",Mitochondrial DNA-binding protein; invol...
YMR085W,0.263862046318,0.0,0.229698844436,0.0,0.0418827949947,0.0599297419454,0.0169010566797,0.0384686687958,0.055730420245,0.0,0.0760709930263,0.014376825898,0.0662775726881,0.21960452305,0.055867117188,0.0496300540965,0.0877069609488,0.0735786439603,0.0,0.0,0.153885881538,0.132181513254,0.0753695784493,0.0316953710824,0.0300312677286,0.0,0.0721185043951,0.0459212799668,0.112730749525,0.0661892763711,YMR085W,"Putative protein of unknown function; YMR085W and adjacent ORF YMR084W are merged in related strains, and together are paralogous to glutamine-fructose-6-phosphate amidotransferase GFA1",Putative protein of unknown function; YM...
MTG1,15.0371985884,4.26040926279,24.4628243753,10.1147929094,10.368770056,12.0942791,16.1416302606,9.79435911864,14.5816380234,7.85073822785,16.2620986112,8.38356110851,21.3071954452,7.72986069939,16.8788411993,9.2004902109,15.9633850571,9.7725373402,12.667069478,8.86482254018,11.6758466946,10.5460242167,10.6559522367,11.4167725332,12.7905559805,11.6857872434,13.1367354041,6.73493067506,24.6545701258,14.7812655288,YMR097C,"Putative GTPase peripheral to the mitochondrial inner membrane; essential for respiratory competence, likely functions in assembly of the large ribosomal subunit, has homologs in plants and animals",Putative GTPase peripheral to the mitoch...
MYO5,64.7331121678,17.8310293809,74.0006741129,23.9051072977,60.3140487248,53.8804350611,62.2662500667,41.4869386548,57.0483813203,22.3332733491,61.1973840892,18.1485949155,77.5654389281,38.5618264906,58.9127392276,22.1616497708,66.8477288721,23.5921497863,57.4141478715,30.5417829523,54.6194513206,34.9272261068,48.276387203,36.1329325485,54.2357786875,40.0245386859,59.0646165154,26.2611864483,66.724263547,29.9397968569,YMR109W,"One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth, but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog, MYO3, that arose from the whole genome duplication",One of two type I myosin motors; contain...
RPL15B,74.0658618795,20.9667289245,108.951089165,36.1601762049,58.2041456425,67.978355012,74.2725867243,44.0333337514,75.5246874746,25.3884207235,76.5209869656,34.4015235633,99.424980505,39.9162465189,76.6739847068,45.9612633089,72.7731573186,40.2911868724,87.901778256,61.8507035216,75.7694045343,79.6047043876,81.069785795,73.0709723281,82.01734542,79.7256661912,71.6407925947,32.647789994,166.672688126,86.6017622044,YMR121C,"Ribosomal 60S subunit protein L15B; binds to 5.8 S rRNA; homologous to mammalian ribosomal protein L15, no bacterial homolog; RPL15B has a paralog, RPL15A, that arose from the whole genome duplication; relocalizes from nucleus to nucleolus upon DNA replication stress",Ribosomal 60S subunit protein L15B; bind...
REC114,0.697946784264,0.0680500843787,1.13644707999,0.885208491726,0.122446601069,0.233610426591,0.527052235853,0.187442032872,0.325861754738,0.114397446991,0.459621778113,0.280209485477,0.904241539222,1.28405124015,0.517213307713,0.580384516913,0.715828033123,0.516266683656,0.0388228624481,0.240095579938,0.149964547091,0.0322033128882,0.146898007584,0.0617754133355,0.0292660081515,0.0811083324636,0.0702807739112,0.089502219219,2.43885057496,2.32209486112,YMR133W,Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division,Protein involved in early stages of meio...
TIF34,305.677196639,83.301939077,240.415283626,99.7137641308,337.835766357,336.834810392,338.026924566,205.575003865,325.775189094,157.392304734,342.354929801,169.939798787,289.203197728,136.529482059,350.885080298,216.917976668,325.448430369,219.008887974,336.650973691,286.320953087,342.834179478,321.894834452,367.042195314,357.615359153,379.895663803,373.7331976,316.395303646,152.221467244,141.025500046,80.6894130369,YMR146C,eIF3i subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; essential for translation; stimulates rate of ribosomal scanning during translation reinitiation,eIF3i subunit of the eukaryotic translat...
YMR158C-B,0.0,0.0,0.0,0.527203744867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231179725476,0.0,YMR158C-A,Putative protein of unknown function; may contain a lipid attachment site; YMR158C-A is not an essential gene,Putative protein of unknown function; ma...
ALD2,12.5191351562,3.60544648241,20.9088330614,6.95174116178,12.4294973167,11.9590568382,13.4590637033,10.8436879703,11.5099256486,5.62420268975,14.6068309923,4.52071303236,19.6691006889,10.8960035105,13.4092100406,6.5101513761,14.8298141458,6.3933117452,17.5672303972,9.7538895122,16.7021658628,13.957055544,15.9165584785,13.4163525885,15.5896042475,14.4017682874,11.7915058604,5.83141382142,51.8708939066,21.9417523698,YMR170C,Cytoplasmic aldehyde dehydrogenase; involved in ethanol oxidation and beta-alanine biosynthesis; uses NAD+ as the preferred coenzyme; expression is stress induced and glucose repressed; very similar to Ald3p,Cytoplasmic aldehyde dehydrogenase; invo...
YMR181C,23.6904858347,4.05889489162,57.8668932926,26.3060456521,15.6719074621,16.3287390602,16.8540851936,9.99222437417,13.1599625213,8.20930177369,19.0408918065,10.44580675,38.524370877,16.088826878,14.2070294158,12.080044361,24.3550774607,19.887202366,13.0253444537,13.0775552252,9.50378659924,9.60394563566,10.3362265593,10.6509059886,10.3644497161,12.2455881871,29.9331139022,14.3887168471,135.924775638,79.3907374561,YMR181C,"Protein of unknown function; mRNA transcribed as part of a bicistronic transcript with a predicted transcriptional repressor RGM1/YMR182C; mRNA is destroyed by nonsense-mediated decay (NMD); not an essential gene; YMR181C has a paralog, YPL229W, that arose from the whole genome duplication",Protein of unknown function; mRNA transc...
GYL1,18.564216152,4.48938044873,21.1331419281,8.82529577885,15.8257901901,17.0473528915,18.8306241688,12.2375463988,15.6838254248,6.72821744169,19.1289038568,8.9639170543,20.0991781727,8.61317868587,19.1107207643,10.4903319766,19.044027093,11.772488419,15.0531530558,11.6886994607,15.0579061052,14.2502351192,17.6679957265,16.0133628024,17.8319180092,17.4491731377,17.9447330672,8.35558651775,25.5441210253,15.2148804452,YMR192W,"Putative GTPase activating protein (GAP) with a role in exocytosis; stimulates Gyp5p GAP activity on Ypt1p, colocalizes with Gyp5p at sites of polarized growth; interacts with Gyp5p, Rvs161p, and Rvs167p; involved in recruiting Rvs167p to the bud tip during polarized growth; increases in abundance and relocalizes from bud neck to cytoplasm upon DNA replication stress; GYL1 has a paralog, GYP5, that arose from the whole genome duplication",Putative GTPase activating protein (GAP)...
TOM40,297.113972874,127.094729778,285.583601672,116.948938858,311.923227262,300.042833667,290.28031331,209.565764276,260.294587567,135.775925302,297.706226933,130.999897711,276.569556425,163.250500367,270.415924249,162.519987125,299.229591935,170.678813008,293.582936862,211.30404751,297.52286898,271.653473082,305.905276404,272.680346887,304.767634136,286.158003537,321.562145619,159.963268858,226.457965478,118.425559733,YMR203W,"Component of the TOM (translocase of outer membrane) complex; responsible for recognition and initial import steps for all mitochondrially directed proteins; constitutes the core element of the protein conducting pore; pre-Tom40p is phosphorylated by PKA, which impairs its import into mitochondria under non-respiratory conditions",Component of the TOM (translocase of out...
GAS3,168.525490787,908.819033606,172.443775347,896.145283582,173.233683605,165.804128593,165.881106213,475.8371166,150.383516255,974.127227559,175.499667432,1106.53274902,113.863690426,221.787541606,164.184862474,620.609795017,199.827780057,794.109637256,152.738322857,429.980953494,161.498904082,297.707463598,152.319235547,218.529212567,150.291065599,192.901874702,151.533780632,768.161325361,120.194081679,528.272433778,YMR215W,"Putative 1,3-beta-glucanosyltransferase; has similarity go other GAS family members; low abundance, possibly inactive member of the GAS family of GPI-containing proteins; localizes to the cell wall; mRNA induced during sporulation","Putative 1,3-beta-glucanosyltransferase;..."
TAF7,16.7149257764,3.29190954771,18.116895043,7.48623828865,12.6796291885,14.0157135298,17.5285337034,12.1277434649,18.7191547938,6.65803860667,16.4402444226,7.83653013938,18.9908879347,7.44094659308,18.9708269383,10.2908730988,16.8133353829,10.1458093917,18.134904788,10.8685015637,15.1891212902,13.460615983,16.183174621,14.3348544248,15.44038636,14.8156761382,14.1172160064,6.81581996217,17.6370514559,9.89720910527,YMR227C,TFIID subunit (67 kDa); involved in RNA polymerase II transcription initiation,TFIID subunit (67 kDa); involved in RNA ...
DFG5,66.6213252097,432.20949165,85.4202847233,403.916645432,60.1323559131,59.0363307286,72.5218421375,238.361795305,64.2923166546,406.375581104,75.5128645113,337.645433686,88.227480527,407.393199727,69.0320076405,257.087236513,84.1169460477,256.066850153,62.9414050125,336.628072368,76.6049472565,181.556780937,66.2643813025,121.549224584,66.393872694,106.667479493,77.3644939788,410.524104476,79.1473976053,303.801330493,YMR238W,"Putative mannosidase; essential glycosylphosphatidylinositol (GPI)-anchored membrane protein required for cell wall biogenesis in bud formation, involved in filamentous growth, homologous to Dcw1p",Putative mannosidase; essential glycosyl...
GAD1,40.6025158309,15.4872605827,101.796920625,36.0349543984,25.7926024275,27.5801275187,30.5247300303,23.064418969,31.8483046039,12.2365820885,40.4467164739,13.3495663839,60.9538976489,30.25146006,34.0534743688,16.657702744,45.2994252685,19.9633007847,50.7160455512,28.7783529608,42.8519383988,36.9871705407,27.4699274181,22.3541788808,30.749492013,25.0018765518,30.4436924784,14.6490442594,215.818956005,105.14077792,YMR250W,Glutamate decarboxylase; converts glutamate into gamma-aminobutyric acid (GABA) during glutamate catabolism; involved in response to oxidative stress,Glutamate decarboxylase; converts glutam...
YMR262W,15.7895375112,7.0896150182,25.6110862702,13.0887370161,11.9812009941,14.4268143003,13.3604530956,9.70266277377,10.0352480101,5.54683072397,13.2316155136,6.24250084793,19.2136170896,13.6486457331,10.345248889,9.57058258892,13.0769851827,9.41534375147,11.905023762,8.18058513881,10.4157686696,8.60909648374,8.85524523694,7.36688530221,9.77981243517,9.56609827288,12.2724312776,6.7734924081,37.7478100845,23.3299277924,YMR262W,Protein of unknown function; interacts weakly with Knr4p; YMR262W is not an essential gene,Protein of unknown function; interacts w...
ZDS1,10.8111972924,2.12143909336,12.3917395578,4.34194874594,9.74796143475,10.785227222,11.9226868364,6.37826767227,12.1100094035,4.35209850737,10.7092068534,5.18204004801,12.9685046704,5.31470116646,10.8451939591,5.78832178413,10.7767973371,6.81967999152,13.4567839724,6.65324539611,12.0707271623,7.98037468599,11.4487431893,10.0534764375,12.2627130138,11.5140774845,10.175060167,4.49269873329,11.4004918768,6.60058187092,YMR273C,"Protein with a role in regulating Swe1p-dependent polarized growth; involved in maintaining Cdc55p in the cytoplasm where it promotes mitotic entry; involved in mitotic exit through Cdc14p regulation; interacts with silencing proteins at telomeres; has a role in Bcy1p localization; implicated in mRNA nuclear export; ZDS1 has a paralog, ZDS2, that arose from the whole genome duplication",Protein with a role in regulating Swe1p-...
NGL2,22.0065164204,7.28397633946,23.792539508,10.6841709974,19.8928631891,19.7670360962,24.2494706592,16.0666659407,22.4719279325,9.09899693761,21.3775449354,10.6813700406,26.5608531246,14.0038408754,25.0837984336,12.1750534077,21.7871425466,12.6926591071,19.841469085,14.4693498644,19.7530225233,18.8290293279,20.1363268857,19.1052345627,21.3709396448,19.742600002,23.7278705151,10.9623006578,21.4730398855,11.8072900381,YMR285C,"Protein involved in 5.8S rRNA processing; Ccr4p-like RNase required for correct 3'-end formation of 5.8S rRNA at site E; similar to Ngl1p; NGL2 has a paralog, NGL3, that arose from the whole genome duplication",Protein involved in 5.8S rRNA processing...
PRC1,324.691037761,2406.71795063,497.59819534,2951.43550474,327.148765486,316.053300833,306.538226054,993.084911237,330.551679858,2038.69793555,343.435801913,1997.00977785,556.651178436,933.49853383,314.368950106,1316.1765854,332.211377632,1269.93134782,367.231723265,957.355464561,337.64854021,550.259451415,310.438801881,427.447700806,306.701728493,392.498314943,382.879019604,1936.31890477,537.251056031,2362.07767273,YMR297W,"Vacuolar carboxypeptidase Y (proteinase C, CPY); broad-specificity C-terminal exopeptidase involved in non-specific protein degradation in the vacuole; member of the serine carboxypeptidase family",Vacuolar carboxypeptidase Y (proteinase ...
NIP1,158.149987497,47.4140964381,107.173644626,39.4246907392,177.707952588,169.056994829,186.059515255,125.778455498,168.400243292,70.4096098446,177.259461799,45.7051340052,138.317041094,76.549595893,183.172293886,70.6020694692,183.503364726,64.9180047507,183.943635758,98.79258336,207.113389555,163.148802617,215.881311945,188.957180772,220.515584056,188.542839286,175.37285539,79.2484237984,65.8528428697,33.6010667725,YMR309C,eIF3c subunit of the eukaryotic translation initiation factor 3 (eIF3); involved in the assembly of preinitiation complex and start codon selection,eIF3c subunit of the eukaryotic translat...
FET4,8.30181858998,41.5891240506,26.6677770032,105.368881932,4.94370366555,5.45639571916,17.6747141547,48.0374077367,11.3915700303,30.1625219797,18.2211309603,31.4150465148,10.6376178402,26.2901762729,23.9246808944,82.7287057384,25.2897791153,62.8813345888,31.6834841727,79.3622953643,23.4805120772,39.6715985774,20.9932644999,34.4009240707,26.3913894831,33.5057448764,26.1088427827,99.6988710799,8.37326851051,24.819800295,YMR319C,Low-affinity Fe(II) transporter of the plasma membrane,Low-affinity Fe(II) transporter of the p...
YNL010W,341.877677323,94.3742689181,328.476362335,123.601067614,352.925203335,377.552891594,384.538812376,261.391948403,358.538676523,171.361583317,363.50020671,167.919258475,345.560891441,187.135568923,410.133268638,230.276740385,408.555096981,260.53605133,393.233333737,284.074606588,386.217555608,383.16724585,382.165393805,377.371142689,416.727210552,403.044757704,351.324692482,180.504450315,144.131646842,89.5263914669,YNL010W,Putative protein of unknown function; similar to phosphoserine phosphatases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; homozygous diploid mutant shows an increase in glycogen accumulation,Putative protein of unknown function; si...
YNL024C,3.81864357035,1.36917398408,3.52219857124,0.952132398352,3.76388974649,3.96584721309,4.55655220358,3.70849516676,3.46030565424,2.78120536831,4.20120944973,1.99673525967,3.79029652122,1.43529053171,3.7882872853,3.770823885,3.99473051279,3.6307577279,3.05938501722,3.44414244539,3.10111444493,4.42754647311,3.2634766373,3.62520381722,4.12184351296,4.07976785464,5.8918985981,3.714135395,2.35771285843,2.1629982925,YNL024C,"Putative methyltransferase; has seven beta-strand methyltransferase motif; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; despite similarity to methyltransferases, null mutant does not display alterations in lysine methylation pattern",Putative methyltransferase; has seven be...
NCE103,1199.09532948,472.81385278,819.40302181,333.782029913,1505.37726537,1439.2839836,390.101401732,246.504481881,1010.02023983,479.901343066,1391.37897569,684.438536363,1551.2205291,733.465721568,347.060738181,273.722935756,668.520060392,510.169426617,159.577671283,141.218274895,238.901235979,187.731549522,194.038333693,183.393763877,411.198585782,410.510127027,202.520917461,97.5421779994,385.094166795,204.298937923,YNL036W,"Carbonic anhydrase; metalloenzyme that catalyzes CO2 hydration to bicarbonate, which is an important metabolic substrate, and protons; not expressed under conditions of high CO2, such as inside a growing colony, but transcription is induced in response to low CO2 levels, such as on the colony surface in ambient air; poorly transcribed under aerobic conditions and at an undetectable level under anaerobic conditions; abundance increases in response to DNA replication stress",Carbonic anhydrase; metalloenzyme that c...
ALG11,26.6991165877,89.940555746,30.5656644425,109.996314742,26.1420026504,21.8003768534,29.561967455,70.6768122488,25.7205672234,85.4510062395,26.0628870977,57.182156125,33.7214360133,83.9315803257,31.0209602372,97.1281376499,28.6106401551,69.035808488,27.7065974895,99.6461008519,27.1671901266,64.287294814,28.020753356,42.7411002193,30.7999049321,38.5451045697,28.4444916822,106.611283021,28.5969058602,89.0085228837,YNL048W,"Alpha-1,2-mannosyltransferase; catalyzes sequential addition of the two terminal alpha 1,2-mannose residues to the Man5GlcNAc2-PP-dolichol intermediate during asparagine-linked glycosylation in the ER","Alpha-1,2-mannosyltransferase; catalyzes..."
GCD10,32.7512978544,8.54361134553,20.7878672013,9.2386180053,38.7667780287,37.1666723712,44.6233431773,29.8768507012,45.3584862065,21.5957436115,45.7944041571,19.7313828217,24.4446305684,12.5256677574,50.8191240992,25.4329150024,42.8847746761,22.4405643698,38.9580127137,27.8623198145,43.840763486,34.9522167319,51.7536591417,45.0737568489,44.0651463337,39.5761908246,40.3619049798,18.7892412576,9.83469839655,6.33774762847,YNL062C,"Subunit of tRNA (1-methyladenosine) methyltransferase with Gcd14p; required for the modification of the adenine at position 58 in tRNAs, especially tRNAi-Met; first identified as a negative regulator of GCN4 expression",Subunit of tRNA (1-methyladenosine) meth...
MSK1,12.4758265669,3.34437888544,18.9061762983,8.68885159262,11.5462360158,12.1577063039,10.8848106945,7.93879421116,10.8067020457,6.85629167713,11.9666328766,6.32576383311,11.9228501908,7.35379042651,10.7897021264,5.46893423573,11.8760691725,6.77283926158,9.83464084704,6.24627304753,9.946685392,7.69455359591,9.65524950561,8.3428426679,10.5007790217,8.27474617801,11.3448718279,6.81256214895,20.9817548311,15.927500415,YNL073W,Mitochondrial lysine-tRNA synthetase; required for import of both aminoacylated and deacylated forms of tRNA(Lys) into mitochondria and for aminoacylation of mitochondrially encoded tRNA(Lys),Mitochondrial lysine-tRNA synthetase; re...
MKT1,112.592060185,37.9429504292,105.748380063,44.3282607664,110.170801346,92.056096509,123.748170978,89.1971280113,106.487037123,69.627075689,120.978115856,70.2621541757,124.86396591,75.6621873802,119.553741465,102.549253171,126.807169793,90.0019098794,112.589084477,65.3406412265,132.966266003,90.4981266909,118.621954373,90.3500830693,121.116498833,90.9257047741,116.714665654,67.6155517477,68.1319564965,38.4196628397,YNL085W,"Protein that forms a complex with Pbp1p; complex may mediate posttranscriptional regulation of HO; involved in propagation of M2 dsRNA satellite of L-A virus; allelic variation affects mitochondrial genome stability, drug resistance, and more; forms cytoplasmic foci upon DNA replication stress",Protein that forms a complex with Pbp1p;...
YNL097C-A,115.220065198,40.1710218974,185.025721436,112.780653538,88.8962323762,83.5656248791,119.691068219,77.818288781,123.647135538,47.1706210793,91.2331236218,68.0904968988,216.929551898,97.2949311041,112.150186759,93.7490038849,99.3671171028,91.6302355935,46.3827668377,56.5988421806,54.2609586505,47.553662916,44.0052235339,46.9172269057,43.4225161528,40.8762371831,92.1401416105,45.2642267012,200.863758951,136.849541969,YNL097C-B,Putative protein of unknown function,Putative protein of unknown function
CYB5,117.325471762,33.9500851912,137.738898836,60.124034398,106.596591457,110.268980137,116.272239567,69.9208060218,101.427046609,46.1556581302,117.562720048,67.0547359849,133.262032632,66.8703689655,149.817295782,109.078972598,105.675395559,82.1823257955,124.653557819,117.624196206,127.412474269,126.428813244,114.988142881,117.45798241,113.412258091,115.744424494,72.6728928981,38.3817087509,128.885197233,88.5671621969,YNL111C,Cytochrome b5; involved in the sterol and lipid biosynthesis pathways; acts as an electron donor to support sterol C5-6 desaturation,Cytochrome b5; involved in the sterol an...
ESBP6,14.1522727446,54.7122678405,27.4378562949,66.3405307384,12.2188818751,10.1804964851,8.80038535917,16.3962451912,8.26659819915,18.8213904892,14.6080130497,23.4402608535,17.9080617617,28.0689095653,12.000494918,34.7772511845,15.5604032463,37.7236971478,12.284371002,27.0423442666,11.7130204149,17.5728393697,9.83443503402,13.3434892805,11.0717929786,12.6528998643,10.4311464437,30.8500017719,62.32078482,113.592535165,YNL125C,"Protein with similarity to monocarboxylate permeases; appears not to be involved in transport of monocarboxylates such as lactate, pyruvate or acetate across the plasma membrane",Protein with similarity to monocarboxyla...
EAF7,14.4472334504,4.1228533441,18.6541278123,9.91322006261,10.2685416936,10.1652751998,13.4120164038,10.0859190825,14.1097678894,6.22600419424,12.256091426,7.32297963268,16.1831646013,10.1089521961,12.7746643088,8.71623437688,12.1889182783,9.23328724397,10.4848086423,8.4374182679,11.1389508146,9.09390582479,10.2198003536,9.38846479784,10.5784821996,9.43931201571,11.2584431826,6.91604029599,23.8481342548,13.8212633467,YNL136W,Subunit of the NuA4 histone acetyltransferase complex; NuA4 acetylates the N-terminal tails of histones H4 and H2A,Subunit of the NuA4 histone acetyltransf...
YNL146C-A,2.01274822394,0.358522215232,4.60846609796,1.65430260726,1.72029477264,1.16923883324,1.42309840824,0.118504716283,1.60235068948,0.84378494283,1.96846115336,1.74201641523,1.90560045711,0.601336042797,2.46678863955,1.63080468032,2.16148649769,1.6621938944,0.327261516834,1.01195582604,0.316035591258,0.542922616123,0.619146319337,0.455649710553,0.308376225225,0.284879774401,0.925686535914,0.660160055256,3.24121356763,2.40148271962,YNL146C-A,Putative protein of unknown function,Putative protein of unknown function
ASI2,31.1397260552,54.075143951,50.3204589122,113.078523305,22.0074493407,25.1674250367,27.0617050968,40.6922403386,21.9820114707,49.3782196633,24.4026996723,56.0528760635,38.2077932922,65.6209421946,24.000671453,81.6571600097,25.4621599618,88.3647959769,25.2734564195,38.3201282002,21.71825743,29.6232813878,19.4897575851,26.0526064801,23.3179915006,26.247478536,26.05896017,78.3416588658,56.6228096029,85.6552242928,YNL159C,Integral inner nuclear membrane protein; acts with Asi1p and Asi3p to ensure the fidelity of SPS-sensor signaling by maintaining the dormant repressed state of gene expression in the absence of inducing signals,Integral inner nuclear membrane protein;...
APC1,6.03948908424,1.98106165091,8.16170155169,3.25579277876,5.04598528002,4.47146698084,6.08753013351,4.21157513859,5.54419727422,2.86084553446,6.06559003483,2.70595939059,8.46546424584,5.34276610927,5.92086833211,4.11856682802,6.2699399446,3.70035201876,5.59625287165,2.97648963081,6.15434792091,3.08093719254,5.60462218123,3.34327096528,5.24703699723,3.69611000571,4.94375150326,2.70313777187,8.20534885715,4.01477344258,YNL172W,"Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition; component of the platform domain of the APC/C, based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress",Largest subunit of the Anaphase-Promotin...
